ReadOneFrame                            ,25             ,655254         ,750888         ,672094.4       
buf2img                                 ,75             ,100698         ,829178         ,211879.5       
GenerateFullPelRepresentation           ,25             ,404376         ,501786         ,420298.2       
init_frame                              ,25             ,1686           ,9351           ,3367.0         
RandomIntraInit                         ,1              ,58282          ,58282          ,58282.0        
init_global_buffers                     ,1              ,96171          ,96171          ,96171.0        
init_orig_buffers                       ,1              ,80700          ,80700          ,80700.0        
free_picture                            ,1              ,3633           ,3633           ,3633.0         
free_global_buffers                     ,1              ,194908         ,194908         ,194908.0       
free_orig_planes                        ,1              ,3189           ,3189           ,3189.0         
free_img                                ,1              ,1111964        ,1111964        ,1111964.0      
init_img                                ,1              ,1914783        ,1914783        ,1914783.0      
DeblockFrame                            ,25             ,2914296        ,4630659        ,3474271.9      
DeblockMb                               ,2475           ,15456          ,166803         ,35120.1        
EdgeLoop                                ,18636          ,1704           ,39123          ,2355.5         
GetStrength                             ,19264          ,1071           ,104046         ,2169.5         
start_macroblock                        ,2475           ,2001           ,35751          ,3281.6         
terminate_macroblock                    ,2475           ,885            ,21660          ,1359.3         
OneComponentLumaPrediction4x4           ,299236         ,219            ,120879         ,287.5          
LumaResidualCoding8x8                   ,75772          ,1545           ,42585          ,4913.0         
LumaResidualCoding                      ,9504           ,9291           ,143115         ,17944.2        
LumaPrediction4x4                       ,299155         ,288            ,36279          ,414.2          
ChromaPrediction4x4                     ,235864         ,75             ,214521         ,929.9          
ChromaResidualCoding                    ,29724          ,8475           ,182229         ,15534.4        
IntraChromaPrediction                   ,2475           ,2019           ,39363          ,4800.1         
write_one_macroblock                    ,2475           ,891            ,90147          ,6566.6         
writeMBLayer                            ,29801          ,360            ,185591         ,15707.4        
writeChromaCoeff                        ,29327          ,48             ,94533          ,1473.1         
writeChromaIntraPredMode                ,17953          ,141            ,73797          ,298.9          
writeMotionInfo2NAL                     ,29327          ,60             ,20823          ,830.6          
writeReferenceFrame                     ,55670          ,42             ,73104          ,276.0          
writeMotionVector8x8                    ,63145          ,240            ,37455          ,849.0          
writeCBPandLumaCoeff                    ,29326          ,267            ,265587         ,12769.9        
writeLumaCoeff8x8                       ,46188          ,2103           ,124908         ,4312.1         
writeCoeff4x4_CAVLC                     ,1509694        ,372            ,119931         ,1144.4         
find_sad_16x16                          ,8925           ,3402           ,110373         ,8837.0         
free_dpb                                ,1              ,5190           ,5190           ,5190.0         
alloc_storable_picture                  ,25             ,118725         ,336246         ,245841.1       
store_picture_in_dpb                    ,25             ,28403520       ,30505089       ,29158277.0     
output_one_frame_from_dpb               ,25             ,22731          ,51387          ,43685.0        
idr_memory_management                   ,1              ,7428           ,7428           ,7428.0         
flush_dpb                               ,2              ,1662           ,3896949        ,1949305.5      
unmark_for_reference                    ,31             ,91             ,988365         ,178137.0       
sliding_window_memory_management        ,24             ,525            ,508206         ,151192.2       
insert_picture_in_dpb                   ,25             ,28253037       ,31339368       ,28836794.9     
alloc_colocated                         ,1              ,121833         ,121833         ,121833.0       
free_colocated                          ,1              ,541773         ,541773         ,541773.0       
Clear_Motion_Search_Module              ,1              ,539274         ,539274         ,539274.0       
FindSkipModeMotionVector                ,2376           ,987            ,4228           ,2055.9         
SetMotionVectorPredictor                ,788814         ,204            ,42445          ,420.4          
PartitionMotionSearch                   ,49822          ,10989          ,18027676       ,649216.3       
BlockMotionSearch                       ,763666         ,4035           ,2188127        ,40243.5        
SubPelBlockMotionSearch                 ,766767         ,534            ,264117         ,10756.0        
sign                                    ,6420714        ,30             ,157449         ,55.5           
Init_Motion_Search_Module               ,1              ,13502001       ,13502001       ,13502001.0     
AllocNalPayloadBuffer                   ,1              ,95505          ,95505          ,95505.0        
RBSPtoNALU                              ,2              ,917            ,4564           ,2740.5         
init_out_buffer                         ,1              ,4659           ,4659           ,4659.0         
GenerateParameterSets                   ,1              ,194376         ,194376         ,194376.0       
GenerateSequenceParameterSet            ,1              ,364252         ,364252         ,364252.0       
FreeParameterSets                       ,1              ,3024           ,3024           ,3024.0         
GenerateSeq_parameter_set_NALU          ,1              ,123529         ,123529         ,123529.0       
GenerateSeq_parameter_set_rbsp          ,1              ,17805          ,17805          ,17805.0        
GeneratePic_parameter_set_NALU          ,1              ,31995          ,31995          ,31995.0        
GeneratePic_parameter_set_rbsp          ,1              ,4227           ,4227           ,4227.0         
clear_rdopt                             ,1              ,29868          ,29868          ,29868.0        
encode_one_macroblock                   ,2475           ,699762         ,23890068       ,15108653.7     
RDCost_for_macroblocks                  ,29711          ,31899          ,2804959        ,169506.2       
Mode_Decision_for_Intra4x4Macroblock    ,8925           ,257310         ,713693         ,388634.5       
RDCost_for_8x8blocks                    ,37997          ,5514           ,49323          ,8420.0         
Mode_Decision_for_4x4IntraBlocks        ,141546         ,6690           ,297117         ,24931.3        
set_stored_macroblock_parameters        ,2475           ,4659           ,43404          ,7564.1         
init_rdopt                              ,1              ,69261          ,69261          ,69261.0        
delete_coding_state                     ,7              ,357            ,2772           ,754.0          
FastLine16Y_11                          ,12987105       ,24             ,208103         ,40.0           
UMVLine16Y_11                           ,6882162        ,30             ,101970         ,60.7           
FastPelY_14                             ,13871734       ,30             ,35793          ,42.5           
CloseSEIMessages                        ,1              ,18011          ,18011          ,18011.0        
encode_one_slice                        ,25             ,182991798      ,1952251038     ,1525457956.9   
