Function                      Rate_Hist      Time_Hist      Count          Samples      Min          Max            Avg            Variance       Leaf?

SetModesAndRefframe           ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 81 32 0 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,45           ,945            ,137.0          ,0.0            ,TRUE 
LumaResidualCoding            ,1 13 0 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 19 94 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,9582         ,44370          ,18734.5        ,0.0            ,FALSE
LumaPrediction4x4             ,1 7 6 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 97 9 6 1 0 0 0 0 0                                                                                                                      ,113            ,1            ,510          ,104079         ,3328.1         ,0.0            ,FALSE
ChromaPrediction4x4           ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 98 2 13 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,282          ,72465          ,2455.3         ,0.0            ,FALSE
IntraChromaPrediction4x4      ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 60 49 4 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,81           ,2093           ,233.2          ,0.0            ,TRUE 
OneComponentChromaPrediction4x4,1 13 0 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 113 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,1983         ,3993           ,2169.5         ,0.0            ,TRUE 
ChromaResidualCoding          ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 32 72 9 0 0 0 0 0                                                                                                                     ,113            ,1            ,8925         ,344955         ,29072.2        ,0.0            ,FALSE
IntraChromaPrediction         ,1 13 0 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 112 1 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,2373         ,33159          ,4823.8         ,0.0            ,FALSE
ZeroRef                       ,1 13 0 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 112 1 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,150          ,1026           ,288.8          ,0.0            ,TRUE 
writeIntra4x4Modes            ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 1 62 50 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,84           ,2679           ,813.8          ,0.0            ,TRUE 
B8Mode2Value                  ,1 7 6 0 0 0 0 0 0 0 0                                                                                                                       ,0 95 18 0 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,33           ,990            ,118.8          ,0.0            ,TRUE 
set_last_dquant               ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 42 71 0 0 0 0 0 0 0 0                                                                                                                     ,113            ,1            ,42           ,861            ,133.0          ,0.0            ,TRUE 
write_one_macroblock          ,1 12 1 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 0 11 99 3 0 0 0 0 0                                                                                                                     ,113            ,1            ,2628         ,258474         ,25221.7        ,0.0            ,FALSE
